I0,I1,I2,I3,I4,I5,I6,I7
224.395401,224.077148,3.348338,224.395401,1.977041,0.336761,0.000000,82.000000
224.395401,224.077148,3.349966,224.395401,1.977295,-0.298332,0.000000,102.000000
224.395401,224.077148,3.351692,224.395401,1.977550,0.148834,0.000000,88.000000
224.395401,224.077148,3.353220,224.395401,1.977805,-0.348043,0.000000,103.000000
224.395401,224.077148,3.354203,224.395401,1.978060,0.191893,0.000000,86.000000
224.395401,224.077148,3.355879,224.395401,1.978314,-0.052048,0.000000,94.000000
224.395401,224.077148,3.357484,224.395401,1.978569,-0.023478,0.000000,93.000000
224.395401,224.077148,3.358966,224.395401,1.978823,0.000094,0.000000,92.000000
224.395401,224.077148,3.360399,224.395401,1.979078,0.196193,0.000000,87.000000
224.395401,224.077148,3.361729,224.395401,1.979333,-0.038005,0.000000,94.000000
224.395401,224.077148,3.363096,224.395401,1.979588,0.013979,0.000000,92.000000
224.395401,224.077148,3.364519,224.395401,1.979842,0.214975,0.000000,86.000000
224.395401,224.077148,3.365713,224.395401,1.980097,0.293196,0.000000,83.000000
224.395401,224.077148,3.366760,224.395401,1.980351,0.049180,0.000000,91.000000
224.395401,224.077148,3.367884,224.395401,1.980606,0.263485,0.000000,85.000000
224.395401,224.077148,3.369287,224.395401,1.980861,0.190562,0.000000,87.000000
224.395401,224.077148,3.370312,224.395401,1.981115,-0.056107,0.000000,95.000000
224.395401,224.077148,3.371528,224.395401,1.981370,0.201615,0.000000,86.000000
224.395401,224.077148,3.372449,224.395401,1.981625,-0.265641,0.000000,102.000000
224.395401,224.077148,3.373122,224.395401,1.981879,0.051805,0.000000,91.000000
224.395401,224.077148,3.374003,224.395401,1.982134,-0.185245,0.000000,99.000000
224.395401,224.077148,3.374479,224.395401,1.982389,-0.446635,0.000000,107.000000
224.395401,224.077148,3.375709,224.395401,1.982643,0.137954,0.000000,89.000000
224.395401,224.077148,3.376898,224.395401,1.982898,0.203572,0.000000,87.000000
224.395401,224.077148,3.378203,224.395401,1.983153,0.059606,0.000000,91.000000
224.395401,224.077148,3.379631,224.395401,1.983408,-0.380056,0.000000,105.000000
224.395401,224.077148,3.381130,224.395401,1.983662,-0.231384,0.000000,101.000000
224.395401,224.077148,3.382652,224.395401,1.983917,0.246622,0.000000,86.000000
224.395401,224.077148,3.384100,224.395401,1.984172,-0.023869,0.000000,94.000000
224.395401,224.077148,3.385247,224.395401,1.984426,0.055245,0.000000,92.000000
224.395401,224.077148,3.386120,224.395401,1.984681,-0.274181,0.000000,102.000000
224.395401,224.077148,3.387020,224.395401,1.984935,0.331499,0.000000,83.000000
224.395401,224.077148,3.388229,224.395401,1.985190,-0.073717,0.000000,96.000000
224.395401,224.077148,3.389737,224.395401,1.985445,-0.064638,0.000000,96.000000
224.395401,224.077148,3.390845,224.395401,1.985700,-0.120188,0.000000,97.000000
224.395401,224.077148,3.392211,224.395401,1.985954,0.095448,0.000000,90.000000
224.395401,224.077148,3.393543,224.395401,1.986209,-0.003292,0.000000,94.000000
224.395401,224.077148,3.394806,224.395401,1.986463,0.157069,0.000000,88.000000
224.395401,224.077148,3.396054,224.395401,1.986718,0.029494,0.000000,92.000000
224.395401,224.077148,3.397194,224.395401,1.986973,-0.148196,0.000000,99.000000
224.395401,224.077148,3.398283,224.395401,1.987227,-0.071543,0.000000,96.000000
224.395401,224.077148,3.399485,224.395401,1.987482,-0.130478,0.000000,98.000000
224.395401,224.077148,3.401035,224.395401,1.987737,0.117265,0.000000,90.000000
224.395401,224.077148,3.402685,224.395401,1.987991,0.123282,0.000000,90.000000
224.395401,224.077148,3.404313,224.395401,1.988246,0.102130,0.000000,91.000000
224.395401,224.077148,3.405886,224.395401,1.988501,-0.067399,0.000000,96.000000
224.395401,224.077148,3.407266,224.395401,1.988755,-0.071980,0.000000,96.000000
224.395401,224.077148,3.408438,224.395401,1.989010,-0.041885,0.000000,95.000000
224.395401,224.077148,3.409678,224.395401,1.989265,-0.171718,0.000000,100.000000
224.395401,224.077148,3.410687,224.395401,1.989519,0.027198,0.000000,93.000000
224.395401,224.077148,3.411861,224.395401,1.989774,-0.016893,0.000000,95.000000
224.395401,224.077148,3.413236,224.395401,1.990029,-0.155989,0.000000,99.000000
224.395401,224.077148,3.414540,224.395401,1.990283,-0.189000,0.000000,100.000000
224.395401,224.077148,3.415812,224.395401,1.990538,0.232830,0.000000,87.000000
224.395401,224.077148,3.417026,224.395401,1.990793,-0.104929,0.000000,98.000000
224.395401,224.077148,3.418323,224.395401,1.991047,-0.147167,0.000000,99.000000
224.395401,224.077148,3.419433,224.395401,1.991302,0.018124,0.000000,94.000000
224.395401,224.077148,3.420768,224.395401,1.991557,0.127054,0.000000,91.000000
224.395401,224.077148,3.422066,224.395401,1.991812,-0.099445,0.000000,97.000000
224.395401,224.077148,3.423316,224.395401,1.992066,0.126206,0.000000,90.000000
224.395401,224.077148,3.424429,224.395401,1.992321,-0.014378,0.000000,94.000000
224.395401,224.077148,3.425841,224.395401,1.992575,-0.056107,0.000000,96.000000
224.395401,224.077148,3.427294,224.395401,1.992830,0.159490,0.000000,89.000000
224.395401,224.077148,3.428726,224.395401,1.993085,-0.458075,0.000000,109.000000
224.395401,224.077148,3.429871,224.395401,1.993339,0.521564,0.000000,80.000000
224.395401,224.077148,3.431333,224.395401,1.993594,0.209286,0.000000,88.000000
224.395401,224.077148,3.432667,224.395401,1.993849,-0.360622,0.000000,106.000000
224.395401,224.077148,3.433934,224.395401,1.994103,0.117724,0.000000,91.000000
224.395401,224.077148,3.435107,224.395401,1.994358,0.337474,0.000000,84.000000
224.395401,224.077148,3.436276,224.395401,1.994613,-0.245284,0.000000,102.000000
224.395401,224.077148,3.437255,224.395401,1.994867,0.045055,0.000000,93.000000
224.395401,224.077148,3.438221,224.395401,1.995122,-0.163882,0.000000,100.000000
224.395401,224.077148,3.439185,224.395401,1.995377,0.056223,0.000000,93.000000
224.395401,224.077148,3.440373,224.395401,1.995631,-0.087558,0.000000,97.000000
224.395401,224.077148,3.441633,224.395401,1.995886,0.218907,0.000000,88.000000
224.395401,224.077148,3.442947,224.395401,1.996141,0.080344,0.000000,93.000000
224.395401,224.077148,3.444132,224.395401,1.996395,0.026292,0.000000,94.000000
224.395401,224.077148,3.445065,224.395401,1.996650,-0.310148,0.000000,105.000000
224.395401,224.077148,3.445806,224.395401,1.996905,0.051262,0.000000,93.000000
224.395401,224.077148,3.447138,224.395401,1.997159,0.298053,0.000000,85.000000
